,Data e hora protocolo,Equipamento,Valor
973,17/10/2023 10:12:24.008,JAI4,0
972,17/10/2023 10:12:48.377,JAI4,1
971,17/10/2023 10:12:54.485,JAI4,0
970,17/10/2023 10:13:02.608,JAI4,1
969,17/10/2023 10:13:08.701,JAI4,0
968,17/10/2023 10:13:16.824,JAI4,1
967,17/10/2023 10:13:29.009,JAI4,0
966,17/10/2023 10:14:04.563,JAI4,1
965,17/10/2023 10:14:13.702,JAI4,0
964,17/10/2023 10:14:37.056,JAI4,1
963,17/10/2023 10:15:05.502,JAI4,0
962,17/10/2023 10:15:11.595,JAI4,1
961,17/10/2023 10:15:30.887,JAI4,0
960,17/10/2023 10:15:52.210,JAI4,1
959,17/10/2023 10:16:17.611,JAI4,0
957,17/10/2023 10:16:32.842,JAI4,1
953,17/10/2023 10:16:58.227,JAI4,0
951,17/10/2023 10:17:02.288,JAI4,1
949,17/10/2023 10:17:10.411,JAI4,0
948,17/10/2023 10:17:24.642,JAI4,1
947,17/10/2023 10:17:29.719,JAI4,0
946,17/10/2023 10:17:43.935,JAI4,1
945,17/10/2023 10:18:10.335,JAI4,0
944,17/10/2023 10:18:33.705,JAI4,1
943,17/10/2023 10:19:22.444,JAI4,0
942,17/10/2023 10:19:37.690,JAI4,1
941,17/10/2023 10:19:49.875,JAI4,0
940,17/10/2023 10:19:59.013,JAI4,1
939,17/10/2023 10:20:05.106,JAI4,0
938,17/10/2023 10:20:19.321,JAI4,1
937,17/10/2023 10:20:36.599,JAI4,0
936,17/10/2023 10:20:52.845,JAI4,1
935,17/10/2023 10:20:58.937,JAI4,0
934,17/10/2023 10:21:14.168,JAI4,1
933,17/10/2023 10:21:36.507,JAI4,0
932,17/10/2023 10:21:44.646,JAI4,1
931,17/10/2023 10:22:02.923,JAI4,0
930,17/10/2023 10:22:12.061,JAI4,1
929,17/10/2023 10:22:25.261,JAI4,0
928,17/10/2023 10:22:42.523,JAI4,1
927,17/10/2023 10:22:56.754,JAI4,0
926,17/10/2023 10:23:01.831,JAI4,1
925,17/10/2023 10:23:08.939,JAI4,0
924,17/10/2023 10:23:16.047,JAI4,1
923,17/10/2023 10:23:37.370,JAI4,0
922,17/10/2023 10:24:19.017,JAI4,1
921,17/10/2023 10:24:25.109,JAI4,0
920,17/10/2023 10:24:31.201,JAI4,1
919,17/10/2023 10:24:36.278,JAI4,0
918,17/10/2023 10:25:50.418,JAI4,1
917,17/10/2023 10:25:59.556,JAI4,0
916,17/10/2023 10:26:12.772,JAI4,1
915,17/10/2023 10:26:16.834,JAI4,0
914,17/10/2023 10:26:29.018,JAI4,1
913,17/10/2023 10:27:06.588,JAI4,0
912,17/10/2023 10:27:19.804,JAI4,1
911,17/10/2023 10:27:40.112,JAI4,0
910,17/10/2023 10:27:46.204,JAI4,1
909,17/10/2023 10:27:53.312,JAI4,0
908,17/10/2023 10:28:08.543,JAI4,1
907,17/10/2023 10:28:25.820,JAI4,0
906,17/10/2023 10:28:46.128,JAI4,1
905,17/10/2023 10:30:07.375,JAI4,0
904,17/10/2023 10:30:18.544,JAI4,1
903,17/10/2023 10:30:33.791,JAI4,0
902,17/10/2023 10:30:43.945,JAI4,1
901,17/10/2023 10:30:48.006,JAI4,0
900,17/10/2023 10:30:55.114,JAI4,1
899,17/10/2023 10:31:05.268,JAI4,0
898,17/10/2023 10:31:10.345,JAI4,1
897,17/10/2023 10:31:14.406,JAI4,0
896,17/10/2023 10:31:23.545,JAI4,1
895,17/10/2023 10:32:42.777,JAI4,0
894,17/10/2023 10:32:51.915,JAI4,1
893,17/10/2023 10:33:01.054,JAI4,0
892,17/10/2023 10:33:26.439,JAI4,1
891,17/10/2023 10:33:36.593,JAI4,0
890,17/10/2023 10:33:51.839,JAI4,1
889,17/10/2023 10:34:03.009,JAI4,0
888,17/10/2023 10:34:07.070,JAI4,1
887,17/10/2023 10:34:19.255,JAI4,0
886,17/10/2023 10:34:50.732,JAI4,1
885,17/10/2023 10:35:03.948,JAI4,0
884,17/10/2023 10:35:28.317,JAI4,1
883,17/10/2023 10:35:57.779,JAI4,0
882,17/10/2023 10:36:00.826,JAI4,1
881,17/10/2023 10:36:24.180,JAI4,0
880,17/10/2023 10:37:15.980,JAI4,1
879,17/10/2023 10:37:27.150,JAI4,0
878,17/10/2023 10:37:35.273,JAI4,1
877,17/10/2023 10:37:55.581,JAI4,0
876,17/10/2023 10:38:00.658,JAI4,1
875,17/10/2023 10:38:26.058,JAI4,0
874,17/10/2023 10:38:51.443,JAI4,1
873,17/10/2023 10:39:47.305,JAI4,0
872,17/10/2023 10:40:02.536,JAI4,1
871,17/10/2023 10:40:14.721,JAI4,0
870,17/10/2023 10:40:21.829,JAI4,1
869,17/10/2023 10:40:36.060,JAI4,0
868,17/10/2023 10:42:16.599,JAI4,1
867,17/10/2023 10:42:26.753,JAI4,0
866,17/10/2023 10:43:02.308,JAI4,1
865,17/10/2023 10:43:11.446,JAI4,0
864,17/10/2023 10:43:19.569,JAI4,1
863,17/10/2023 10:43:26.677,JAI4,0
862,17/10/2023 10:43:33.785,JAI4,1
861,17/10/2023 10:43:58.170,JAI4,0
860,17/10/2023 10:44:02.231,JAI4,1
859,17/10/2023 10:44:18.478,JAI4,0
858,17/10/2023 10:44:21.524,JAI4,1
857,17/10/2023 10:44:28.632,JAI4,0
856,17/10/2023 10:44:46.924,JAI4,1
855,17/10/2023 10:45:17.386,JAI4,0
854,17/10/2023 10:45:20.432,JAI4,1
853,17/10/2023 10:45:28.555,JAI4,0
852,17/10/2023 10:45:46.833,JAI4,1
851,17/10/2023 10:45:49.879,JAI4,0
850,17/10/2023 10:46:04.110,JAI4,1
849,17/10/2023 10:46:09.187,JAI4,0
848,17/10/2023 10:46:16.295,JAI4,1
847,17/10/2023 10:46:26.449,JAI4,0
846,17/10/2023 10:47:25.357,JAI4,1
845,17/10/2023 10:47:45.665,JAI4,0
844,17/10/2023 10:49:02.850,JAI4,1
843,17/10/2023 10:50:04.805,JAI4,0
842,17/10/2023 10:50:23.098,JAI4,1
841,17/10/2023 10:50:38.329,JAI4,0
840,17/10/2023 10:50:56.606,JAI4,1
839,17/10/2023 10:51:34.191,JAI4,0
838,17/10/2023 10:51:40.283,JAI4,1
837,17/10/2023 10:52:20.899,JAI4,0
836,17/10/2023 10:52:36.145,JAI4,1
835,17/10/2023 10:52:54.423,JAI4,0
834,17/10/2023 10:53:09.653,JAI4,1
833,17/10/2023 10:53:17.777,JAI4,0
832,17/10/2023 10:53:31.992,JAI4,1
831,17/10/2023 10:53:36.069,JAI4,0
830,17/10/2023 10:53:48.254,JAI4,1
829,17/10/2023 10:54:06.531,JAI4,0
828,17/10/2023 10:54:16.685,JAI4,1
827,17/10/2023 10:54:20.747,JAI4,0
826,17/10/2023 10:54:28.870,JAI4,1
825,17/10/2023 10:54:31.916,JAI4,0
824,17/10/2023 10:54:44.116,JAI4,1
823,17/10/2023 10:54:49.193,JAI4,0
822,17/10/2023 10:55:09.501,JAI4,1
821,17/10/2023 10:55:18.640,JAI4,0
820,17/10/2023 10:55:29.809,JAI4,1
819,17/10/2023 10:55:41.994,JAI4,0
818,17/10/2023 10:55:53.179,JAI4,1
817,17/10/2023 10:57:26.611,JAI4,0
816,17/10/2023 10:57:42.857,JAI4,1
815,17/10/2023 10:57:51.995,JAI4,0
814,17/10/2023 10:57:56.057,JAI4,1
813,17/10/2023 10:58:13.334,JAI4,0
812,17/10/2023 10:58:16.380,JAI4,1
811,17/10/2023 10:58:34.657,JAI4,0
810,17/10/2023 10:58:56.996,JAI4,1
809,17/10/2023 10:59:38.643,JAI4,0
808,17/10/2023 11:00:15.213,JAI4,1
807,17/10/2023 11:01:10.044,JAI4,0
806,17/10/2023 11:01:18.167,JAI4,1
805,17/10/2023 11:01:37.475,JAI4,0
804,17/10/2023 11:02:15.045,JAI4,1
803,17/10/2023 11:02:31.307,JAI4,0
802,17/10/2023 11:02:47.553,JAI4,1
801,17/10/2023 11:03:31.231,JAI4,0
800,17/10/2023 11:03:40.369,JAI4,1
799,17/10/2023 11:03:54.585,JAI4,0
798,17/10/2023 11:04:09.815,JAI4,1
797,17/10/2023 11:04:39.277,JAI4,0
796,17/10/2023 11:04:56.539,JAI4,1
795,17/10/2023 11:05:00.601,JAI4,0
794,17/10/2023 11:05:51.386,JAI4,1
793,17/10/2023 11:05:55.448,JAI4,0
792,17/10/2023 11:06:17.786,JAI4,1
791,17/10/2023 11:06:40.125,JAI4,0
790,17/10/2023 11:07:09.587,JAI4,1
789,17/10/2023 11:07:23.802,JAI4,0
787,17/10/2023 11:07:51.218,JAI4,1
786,17/10/2023 11:08:10.526,JAI4,0
785,17/10/2023 11:08:13.572,JAI4,1
784,17/10/2023 11:08:20.680,JAI4,0
783,17/10/2023 11:08:35.911,JAI4,1
782,17/10/2023 11:08:42.003,JAI4,0
781,17/10/2023 11:09:04.358,JAI4,1
780,17/10/2023 11:09:14.512,JAI4,0
779,17/10/2023 11:09:20.604,JAI4,1
778,17/10/2023 11:09:25.681,JAI4,0
776,17/10/2023 11:09:48.020,JAI4,1
775,17/10/2023 11:10:03.251,JAI4,0
774,17/10/2023 11:10:10.374,JAI4,1
773,17/10/2023 11:10:32.713,JAI4,0
772,17/10/2023 11:10:44.897,JAI4,1
771,17/10/2023 11:10:48.959,JAI4,0
770,17/10/2023 11:11:07.236,JAI4,1
769,17/10/2023 11:11:11.298,JAI4,0
768,17/10/2023 11:11:25.529,JAI4,1
767,17/10/2023 11:11:29.590,JAI4,0
766,17/10/2023 11:11:51.929,JAI4,1
765,17/10/2023 11:11:54.975,JAI4,0
764,17/10/2023 11:12:12.237,JAI4,1
763,17/10/2023 11:14:04.977,JAI4,0
762,17/10/2023 11:14:20.208,JAI4,1
761,17/10/2023 11:14:25.285,JAI4,0
760,17/10/2023 11:14:30.361,JAI4,1
759,17/10/2023 11:15:48.578,JAI4,0
758,17/10/2023 11:16:33.255,JAI4,1
757,17/10/2023 11:16:43.409,JAI4,0
756,17/10/2023 11:16:49.517,JAI4,1
755,17/10/2023 11:17:11.856,JAI4,0
754,17/10/2023 11:17:20.994,JAI4,1
753,17/10/2023 11:17:58.580,JAI4,0
752,17/10/2023 11:18:09.749,JAI4,1
751,17/10/2023 11:19:07.642,JAI4,0
750,17/10/2023 11:19:26.935,JAI4,1
749,17/10/2023 11:19:53.335,JAI4,0
748,17/10/2023 11:19:56.381,JAI4,1
747,17/10/2023 11:20:11.627,JAI4,0
746,17/10/2023 11:20:14.674,JAI4,1
745,17/10/2023 11:20:43.105,JAI4,0
744,17/10/2023 11:20:51.228,JAI4,1
743,17/10/2023 11:21:19.674,JAI4,0
742,17/10/2023 11:22:01.306,JAI4,1
741,17/10/2023 11:22:09.429,JAI4,0
740,17/10/2023 11:22:29.737,JAI4,1
739,17/10/2023 11:22:33.798,JAI4,0
738,17/10/2023 11:23:00.198,JAI4,1
737,17/10/2023 11:23:19.491,JAI4,0
736,17/10/2023 11:23:32.707,JAI4,1
735,17/10/2023 11:23:49.968,JAI4,0
734,17/10/2023 11:23:55.045,JAI4,1
733,17/10/2023 11:24:36.692,JAI4,0
732,17/10/2023 11:24:41.769,JAI4,1
731,17/10/2023 11:25:02.077,JAI4,0
730,17/10/2023 11:25:17.308,JAI4,1
729,17/10/2023 11:25:56.924,JAI4,0
728,17/10/2023 11:26:10.124,JAI4,1
727,17/10/2023 11:26:23.324,JAI4,0
726,17/10/2023 11:26:34.493,JAI4,1
725,17/10/2023 11:26:45.678,JAI4,0
724,17/10/2023 11:26:49.740,JAI4,1
723,17/10/2023 11:27:23.248,JAI4,0
722,17/10/2023 11:27:34.417,JAI4,1
721,17/10/2023 11:27:40.509,JAI4,0
720,17/10/2023 11:27:45.586,JAI4,1
719,17/10/2023 11:27:49.664,JAI4,0
716,17/10/2023 11:27:55.756,JAI4,1
715,17/10/2023 11:28:23.172,JAI4,0
714,17/10/2023 11:29:30.203,JAI4,1
713,17/10/2023 11:29:36.296,JAI4,0
712,17/10/2023 11:29:44.419,JAI4,1
711,17/10/2023 11:30:02.711,JAI4,0
710,17/10/2023 11:31:31.066,JAI4,1
709,17/10/2023 11:31:35.128,JAI4,0
708,17/10/2023 11:31:56.451,JAI4,1
707,17/10/2023 11:32:00.513,JAI4,0
706,17/10/2023 11:32:08.636,JAI4,1
705,17/10/2023 11:32:19.821,JAI4,0
704,17/10/2023 11:32:22.867,JAI4,1
703,17/10/2023 11:32:38.098,JAI4,0
702,17/10/2023 11:32:42.159,JAI4,1
701,17/10/2023 11:32:49.267,JAI4,0
700,17/10/2023 11:33:04.498,JAI4,1
699,17/10/2023 11:33:11.606,JAI4,0
698,17/10/2023 11:33:15.667,JAI4,1
697,17/10/2023 11:33:21.775,JAI4,0
696,17/10/2023 11:33:59.345,JAI4,1
695,17/10/2023 11:34:03.407,JAI4,0
694,17/10/2023 11:34:18.637,JAI4,1
693,17/10/2023 11:34:48.100,JAI4,0
692,17/10/2023 11:34:58.253,JAI4,1
691,17/10/2023 11:35:01.300,JAI4,0
690,17/10/2023 11:35:06.377,JAI4,1
689,17/10/2023 11:35:10.438,JAI4,0
688,17/10/2023 11:35:26.684,JAI4,1
687,17/10/2023 11:35:37.869,JAI4,0
686,17/10/2023 11:35:57.162,JAI4,1
685,17/10/2023 11:36:16.454,JAI4,0
684,17/10/2023 11:37:22.471,JAI4,1
683,17/10/2023 11:37:26.532,JAI4,0
682,17/10/2023 11:37:30.594,JAI4,1
681,17/10/2023 11:37:36.686,JAI4,0
680,17/10/2023 11:37:44.825,JAI4,1
679,17/10/2023 11:37:55.994,JAI4,0
678,17/10/2023 11:38:02.087,JAI4,1
677,17/10/2023 11:38:39.656,JAI4,0
676,17/10/2023 11:38:47.795,JAI4,1
675,17/10/2023 11:38:51.856,JAI4,0
674,17/10/2023 11:39:07.087,JAI4,1
673,17/10/2023 11:40:09.042,JAI4,0
672,17/10/2023 11:40:16.150,JAI4,1
671,17/10/2023 11:40:26.304,JAI4,0
670,17/10/2023 11:40:30.365,JAI4,1
669,17/10/2023 11:40:37.473,JAI4,0
668,17/10/2023 11:40:53.719,JAI4,1
667,17/10/2023 11:41:03.889,JAI4,0
666,17/10/2023 11:41:16.074,JAI4,1
665,17/10/2023 11:41:19.120,JAI4,0
664,17/10/2023 11:41:27.243,JAI4,1
662,17/10/2023 11:41:58.720,JAI4,0
661,17/10/2023 11:42:07.874,JAI4,1
660,17/10/2023 11:42:32.244,JAI4,0
659,17/10/2023 11:43:01.690,JAI4,1
658,17/10/2023 11:43:31.152,JAI4,0
656,17/10/2023 11:43:59.583,JAI4,1
654,17/10/2023 11:44:09.737,JAI4,0
652,17/10/2023 11:44:32.091,JAI4,1
651,17/10/2023 11:44:36.153,JAI4,0
650,17/10/2023 11:44:50.368,JAI4,1
649,17/10/2023 11:44:54.430,JAI4,0
648,17/10/2023 11:45:20.830,JAI4,1
647,17/10/2023 11:45:25.923,JAI4,0
646,17/10/2023 11:45:53.338,JAI4,1
645,17/10/2023 11:45:57.400,JAI4,0
644,17/10/2023 11:46:10.600,JAI4,1
643,17/10/2023 11:46:19.739,JAI4,0
642,17/10/2023 11:46:22.785,JAI4,1
641,17/10/2023 11:46:51.232,JAI4,0
640,17/10/2023 11:46:59.355,JAI4,1
639,17/10/2023 11:47:13.570,JAI4,0
638,17/10/2023 11:47:29.816,JAI4,1
637,17/10/2023 11:47:36.940,JAI4,0
636,17/10/2023 11:47:41.001,JAI4,1
635,17/10/2023 11:47:51.155,JAI4,0
634,17/10/2023 11:48:06.386,JAI4,1
633,17/10/2023 11:48:18.571,JAI4,0
632,17/10/2023 11:48:34.817,JAI4,1
631,17/10/2023 11:48:39.894,JAI4,0
630,17/10/2023 11:49:15.449,JAI4,1
629,17/10/2023 11:49:19.510,JAI4,0
628,17/10/2023 11:49:24.587,JAI4,1
627,17/10/2023 11:49:28.649,JAI4,0
626,17/10/2023 11:49:33.726,JAI4,1
625,17/10/2023 11:49:46.926,JAI4,0
624,17/10/2023 11:50:14.357,JAI4,1
623,17/10/2023 11:50:40.757,JAI4,0
622,17/10/2023 11:50:45.834,JAI4,1
621,17/10/2023 11:50:57.019,JAI4,0
620,17/10/2023 11:51:26.466,JAI4,1
619,17/10/2023 11:51:29.512,JAI4,0
618,17/10/2023 11:51:34.589,JAI4,1
617,17/10/2023 11:51:39.666,JAI4,0
616,17/10/2023 11:52:06.082,JAI4,1
615,17/10/2023 11:52:13.189,JAI4,0
614,17/10/2023 11:52:25.374,JAI4,1
613,17/10/2023 11:52:29.436,JAI4,0
612,17/10/2023 11:52:37.559,JAI4,1
611,17/10/2023 11:52:49.744,JAI4,0
610,17/10/2023 11:52:57.867,JAI4,1
609,17/10/2023 11:53:05.990,JAI4,0
608,17/10/2023 11:53:16.159,JAI4,1
607,17/10/2023 11:53:20.221,JAI4,0
606,17/10/2023 11:53:25.298,JAI4,1
605,17/10/2023 11:53:29.360,JAI4,0
604,17/10/2023 11:53:39.513,JAI4,1
603,17/10/2023 11:54:03.883,JAI4,0
602,17/10/2023 11:54:13.021,JAI4,1
601,17/10/2023 11:54:21.160,JAI4,0
600,17/10/2023 11:54:26.237,JAI4,1
599,17/10/2023 11:54:31.314,JAI4,0
598,17/10/2023 11:54:35.376,JAI4,1
597,17/10/2023 11:54:41.468,JAI4,0
596,17/10/2023 11:54:46.545,JAI4,1
595,17/10/2023 11:54:52.637,JAI4,0
594,17/10/2023 11:55:01.776,JAI4,1
593,17/10/2023 11:55:06.853,JAI4,0
592,17/10/2023 11:55:11.930,JAI4,1
591,17/10/2023 11:55:34.284,JAI4,0
590,17/10/2023 11:55:38.346,JAI4,1
589,17/10/2023 11:55:42.407,JAI4,0
588,17/10/2023 11:55:49.515,JAI4,1
587,17/10/2023 11:55:53.577,JAI4,0
586,17/10/2023 11:56:05.761,JAI4,1
585,17/10/2023 11:56:10.838,JAI4,0
584,17/10/2023 11:56:14.900,JAI4,1
583,17/10/2023 11:56:30.146,JAI4,0
582,17/10/2023 11:56:34.208,JAI4,1
581,17/10/2023 11:56:41.316,JAI4,0
580,17/10/2023 11:56:47.408,JAI4,1
579,17/10/2023 11:56:50.454,JAI4,0
578,17/10/2023 11:56:54.516,JAI4,1
577,17/10/2023 11:57:14.824,JAI4,0
576,17/10/2023 11:57:19.901,JAI4,1
575,17/10/2023 11:57:46.317,JAI4,0
574,17/10/2023 11:57:57.486,JAI4,1
573,17/10/2023 11:58:17.794,JAI4,0
572,17/10/2023 11:58:22.871,JAI4,1
571,17/10/2023 11:58:38.117,JAI4,0
570,17/10/2023 11:58:42.179,JAI4,1
569,17/10/2023 11:58:50.302,JAI4,0
568,17/10/2023 11:58:54.364,JAI4,1
567,17/10/2023 11:59:07.564,JAI4,0
566,17/10/2023 11:59:19.748,JAI4,1
565,17/10/2023 11:59:41.072,JAI4,0
564,17/10/2023 12:00:03.426,JAI4,1
563,17/10/2023 12:00:21.703,JAI4,0
562,17/10/2023 12:00:35.919,JAI4,1
561,17/10/2023 12:00:47.088,JAI4,0
560,17/10/2023 12:01:00.304,JAI4,1
559,17/10/2023 12:01:04.365,JAI4,0
558,17/10/2023 12:01:09.442,JAI4,1
557,17/10/2023 12:01:22.642,JAI4,0
556,17/10/2023 12:01:28.735,JAI4,1
555,17/10/2023 12:01:33.812,JAI4,0
554,17/10/2023 12:01:59.212,JAI4,1
553,17/10/2023 12:02:06.320,JAI4,0
552,17/10/2023 12:02:30.689,JAI4,1
551,17/10/2023 12:02:38.812,JAI4,0
550,17/10/2023 12:03:02.166,JAI4,1
549,17/10/2023 12:03:08.274,JAI4,0
548,17/10/2023 12:03:12.336,JAI4,1
547,17/10/2023 12:03:16.398,JAI4,0
546,17/10/2023 12:03:23.505,JAI4,1
545,17/10/2023 12:03:38.736,JAI4,0
544,17/10/2023 12:04:05.136,JAI4,1
543,17/10/2023 12:04:08.183,JAI4,0
542,17/10/2023 12:04:12.260,JAI4,1
541,17/10/2023 12:04:29.522,JAI4,0
540,17/10/2023 12:04:40.691,JAI4,1
539,17/10/2023 12:05:07.091,JAI4,0
538,17/10/2023 12:05:19.291,JAI4,1
537,17/10/2023 12:05:39.599,JAI4,0
536,17/10/2023 12:05:47.722,JAI4,1
535,17/10/2023 12:06:16.153,JAI4,0
534,17/10/2023 12:06:22.261,JAI4,1
533,17/10/2023 12:06:43.585,JAI4,0
532,17/10/2023 12:07:16.077,JAI4,1
531,17/10/2023 12:07:23.185,JAI4,0
530,17/10/2023 12:07:45.539,JAI4,1
529,17/10/2023 12:07:52.647,JAI4,0
528,17/10/2023 12:08:03.816,JAI4,1
527,17/10/2023 12:08:19.047,JAI4,0
526,17/10/2023 12:08:41.402,JAI4,1
525,17/10/2023 12:08:45.463,JAI4,0
524,17/10/2023 12:08:51.556,JAI4,1
522,17/10/2023 12:09:04.756,JAI4,0
521,17/10/2023 12:09:10.848,JAI4,1
520,17/10/2023 12:09:14.910,JAI4,0
519,17/10/2023 12:09:19.987,JAI4,1
518,17/10/2023 12:09:25.064,JAI4,0
516,17/10/2023 12:09:41.325,JAI4,1
515,17/10/2023 12:09:47.418,JAI4,0
514,17/10/2023 12:09:51.479,JAI4,1
513,17/10/2023 12:09:55.541,JAI4,0
512,17/10/2023 12:10:02.649,JAI4,1
511,17/10/2023 12:10:06.710,JAI4,0
510,17/10/2023 12:10:10.772,JAI4,1
509,17/10/2023 12:10:14.833,JAI4,0
508,17/10/2023 12:10:39.203,JAI4,1
507,17/10/2023 12:10:43.264,JAI4,0
506,17/10/2023 12:10:47.342,JAI4,1
505,17/10/2023 12:10:54.449,JAI4,0
504,17/10/2023 12:11:03.588,JAI4,1
503,17/10/2023 12:11:08.665,JAI4,0
502,17/10/2023 12:11:23.896,JAI4,1
501,17/10/2023 12:11:27.957,JAI4,0
500,17/10/2023 12:11:33.034,JAI4,1
499,17/10/2023 12:11:39.127,JAI4,0
498,17/10/2023 12:11:47.250,JAI4,1
497,17/10/2023 12:11:53.358,JAI4,0
496,17/10/2023 12:12:02.496,JAI4,1
495,17/10/2023 12:12:08.589,JAI4,0
494,17/10/2023 12:12:11.635,JAI4,1
493,17/10/2023 12:12:15.697,JAI4,0
492,17/10/2023 12:12:18.743,JAI4,1
491,17/10/2023 12:12:26.866,JAI4,0
489,17/10/2023 12:12:38.035,JAI4,1
488,17/10/2023 12:12:41.081,JAI4,0
487,17/10/2023 12:12:47.174,JAI4,1
485,17/10/2023 12:13:00.389,JAI4,0
484,17/10/2023 12:13:04.451,JAI4,1
483,17/10/2023 12:13:22.728,JAI4,0
480,17/10/2023 12:14:14.529,JAI4,1
479,17/10/2023 12:14:17.575,JAI4,0
478,17/10/2023 12:14:32.806,JAI4,1
477,17/10/2023 12:15:03.268,JAI4,0
476,17/10/2023 12:15:06.314,JAI4,1
475,17/10/2023 12:15:09.360,JAI4,0
474,17/10/2023 12:15:17.499,JAI4,1
473,17/10/2023 12:15:22.576,JAI4,0
472,17/10/2023 12:15:51.007,JAI4,1
471,17/10/2023 12:15:55.068,JAI4,0
470,17/10/2023 12:16:30.623,JAI4,1
469,17/10/2023 12:16:34.684,JAI4,0
468,17/10/2023 12:16:50.931,JAI4,1
467,17/10/2023 12:17:19.362,JAI4,0
466,17/10/2023 12:17:27.500,JAI4,1
465,17/10/2023 12:17:51.870,JAI4,0
463,17/10/2023 12:17:56.947,JAI4,1
461,17/10/2023 12:18:04.055,JAI4,0
460,17/10/2023 12:18:10.147,JAI4,1
457,17/10/2023 12:18:25.378,JAI4,0
455,17/10/2023 12:18:29.455,JAI4,1
454,17/10/2023 12:18:34.532,JAI4,0
453,17/10/2023 12:18:38.594,JAI4,1
452,17/10/2023 12:18:43.671,JAI4,0
451,17/10/2023 12:18:50.778,JAI4,1
450,17/10/2023 12:18:54.840,JAI4,0
449,17/10/2023 12:18:59.917,JAI4,1
448,17/10/2023 12:19:08.040,JAI4,0
446,17/10/2023 12:19:18.194,JAI4,1
445,17/10/2023 12:19:22.256,JAI4,0
444,17/10/2023 12:19:30.379,JAI4,1
443,17/10/2023 12:19:36.487,JAI4,0
442,17/10/2023 12:19:42.579,JAI4,1
441,17/10/2023 12:19:50.702,JAI4,0
440,17/10/2023 12:19:53.748,JAI4,1
439,17/10/2023 12:19:59.841,JAI4,0
438,17/10/2023 12:20:05.933,JAI4,1
437,17/10/2023 12:20:39.441,JAI4,0
436,17/10/2023 12:20:46.564,JAI4,1
435,17/10/2023 12:21:16.011,JAI4,0
434,17/10/2023 12:21:52.581,JAI4,1
433,17/10/2023 12:21:56.642,JAI4,0
432,17/10/2023 12:22:01.719,JAI4,1
431,17/10/2023 12:22:04.765,JAI4,0
430,17/10/2023 12:22:26.089,JAI4,1
429,17/10/2023 12:22:30.150,JAI4,0
428,17/10/2023 12:22:38.273,JAI4,1
427,17/10/2023 12:22:42.335,JAI4,0
426,17/10/2023 12:22:45.381,JAI4,1
425,17/10/2023 12:22:53.520,JAI4,0
424,17/10/2023 12:22:56.566,JAI4,1
423,17/10/2023 12:23:06.720,JAI4,0
422,17/10/2023 12:23:11.797,JAI4,1
421,17/10/2023 12:23:20.936,JAI4,0
420,17/10/2023 12:23:34.136,JAI4,1
419,17/10/2023 12:23:45.305,JAI4,0
418,17/10/2023 12:23:54.443,JAI4,1
417,17/10/2023 12:24:09.690,JAI4,0
416,17/10/2023 12:24:20.859,JAI4,1
415,17/10/2023 12:24:25.936,JAI4,0
414,17/10/2023 12:24:37.106,JAI4,1
413,17/10/2023 12:24:48.275,JAI4,0
412,17/10/2023 12:25:06.568,JAI4,1
411,17/10/2023 12:25:13.675,JAI4,0
410,17/10/2023 12:25:20.783,JAI4,1
409,17/10/2023 12:25:30.937,JAI4,0
408,17/10/2023 12:25:34.999,JAI4,1
407,17/10/2023 12:25:50.230,JAI4,0
406,17/10/2023 12:26:02.414,JAI4,1
405,17/10/2023 12:26:15.630,JAI4,0
404,17/10/2023 12:26:30.861,JAI4,1
403,17/10/2023 12:26:38.984,JAI4,0
402,17/10/2023 12:26:43.046,JAI4,1
401,17/10/2023 12:26:53.200,JAI4,0
400,17/10/2023 12:27:00.307,JAI4,1
399,17/10/2023 12:27:14.523,JAI4,0
398,17/10/2023 12:27:59.216,JAI4,1
397,17/10/2023 12:28:03.277,JAI4,0
396,17/10/2023 12:28:10.385,JAI4,1
395,17/10/2023 12:28:17.493,JAI4,0
394,17/10/2023 12:28:21.554,JAI4,1
393,17/10/2023 12:28:26.647,JAI4,0
392,17/10/2023 12:28:36.801,JAI4,1
391,17/10/2023 12:28:39.847,JAI4,0
390,17/10/2023 12:28:43.909,JAI4,1
389,17/10/2023 12:29:06.247,JAI4,0
388,17/10/2023 12:29:10.309,JAI4,1
387,17/10/2023 12:29:17.417,JAI4,0
386,17/10/2023 12:29:20.463,JAI4,1
385,17/10/2023 12:30:10.233,JAI4,0
384,17/10/2023 12:30:44.772,JAI4,1
383,17/10/2023 12:30:49.849,JAI4,0
382,17/10/2023 12:30:53.910,JAI4,1
381,17/10/2023 12:31:01.018,JAI4,0
380,17/10/2023 12:31:08.126,JAI4,1
379,17/10/2023 12:31:20.311,JAI4,0
378,17/10/2023 12:31:27.418,JAI4,1
377,17/10/2023 12:31:59.927,JAI4,0
376,17/10/2023 12:32:07.034,JAI4,1
375,17/10/2023 12:32:19.219,JAI4,0
374,17/10/2023 12:32:23.281,JAI4,1
373,17/10/2023 12:32:28.358,JAI4,0
372,17/10/2023 12:32:36.481,JAI4,1
371,17/10/2023 12:32:45.619,JAI4,0
370,17/10/2023 12:32:52.743,JAI4,1
369,17/10/2023 12:33:02.897,JAI4,0
368,17/10/2023 12:33:10.004,JAI4,1
367,17/10/2023 12:33:40.466,JAI4,0
366,17/10/2023 12:34:09.928,JAI4,1
